"ppt_id","bet_no","bet_time","old_bonus","total_amt_bet","win","new_bonus","average_odds","total_numbers_bet","no_tokens"
"P0205",3,"12:17:45",4,-1,2,5,1.03,18,1
"P0414",10,"12:17:51",4.6,-0.4,0.9,5.1,1.28,16,4
"P0849",7,"12:17:52",3.2,-1.2,0,2,0.75,27,2
"P0191",1,"12:17:54",4,-1,0,3,2.03,12,1
"P0370",1,"12:17:54",4,-0.1,0.2,4.1,1.03,18,1
"P0205",4,"12:18:00",5,-1,0,4,1.03,18,1
"P0849",8,"12:18:10",2,-1,0,1,1.03,18,1
"P0205",5,"12:18:17",4,-1,3,6,2.03,12,1
"P0414",11,"12:18:18",5.1,-0.2,0,4.9,1.03,18,1
"P0351",1,"12:18:21",4,-0.1,0.2,4.1,1.03,18,1
"P0784",2,"12:18:22",3.5,-2,0,1.5,1.03,18,20
"P0849",9,"12:18:25",1,-0.5,0,0.5,1.03,18,1
"P0414",12,"12:18:29",4.9,-0.2,0.4,5.1,1.03,18,1
"P0205",6,"12:18:30",6,-0.5,0,5.5,1.03,18,1
"P0976",1,"12:18:29",4,-0.5,1,4.5,1.03,18,1
"P0351",2,"12:18:34",4.1,-0.1,0,4,1.03,18,1
"P0849",10,"12:18:43",0.5,-0.5,0,0,1.03,18,1
"P0205",7,"12:18:44",5.5,-0.5,1,6,1.03,18,1
"P0904",2,"12:18:46",3.8,-0.5,1,4.3,1.03,18,1
"P0351",3,"12:18:46",4,-0.1,0.2,4.1,1.03,18,1
"P0414",13,"12:18:55",5.1,-0.4,0.9,5.6,1.28,16,4
"P0351",4,"12:19:00",4.1,-0.1,0,4,1.03,18,1
"P0976",2,"12:18:59",4.5,-0.5,0,4,1.03,18,1
"P0351",5,"12:19:11",4,-0.1,0,3.9,1.03,18,1
"P0414",14,"12:19:17",5.6,-0.2,0,5.4,1.03,18,1
"P0351",6,"12:19:22",3.9,-0.1,0.2,4,1.03,18,1
"P0414",15,"12:19:28",5.4,-0.2,0.4,5.6,1.03,18,1
"P0191",2,"12:19:34",3,-0.5,1,3.5,1.03,18,1
"P0616",1,"12:19:37",4,-0.1,0,3.9,2.03,12,1
"P0784",3,"12:19:38",1.5,-1.5,3,3,1.03,18,15
"P0904",3,"12:19:57",4.3,-0.5,0,3.8,1.03,18,1
"P0997",1,"12:20:12",4,-0.4,0.4,4,0.58,26,2
"P0414",16,"12:20:20",5.6,-0.5,0.9,6,1.43,20,5
"P0997",2,"12:20:38",4,-0.4,0.4,4,0.47,28,2
"P0484",1,"12:20:49",4,-0.3,0,3.7,19.03,2,2
"P0997",3,"12:20:59",4,-0.4,0.4,4,0.58,26,2
"P0616",2,"12:21:00",3.9,-0.1,0,3.8,1.03,18,1
"P0904",4,"12:21:08",3.8,-0.2,0,3.6,1.03,18,1
"P0997",4,"12:21:19",4,-0.4,0.8,4.4,0.47,28,2
"P0784",4,"12:21:23",3,-0.5,1.5,4,2.03,12,5
"P0997",5,"12:21:39",4.4,-1,0,3.4,0.47,28,2
"P0885",1,"12:21:45",4,-2,0,2,3.03,15,20
"P0997",6,"12:21:53",3.4,-0.4,0,3,0.47,28,2
"P0904",5,"12:22:28",3.6,-0.4,0.8,4,0.65,27,3
"P0885",2,"12:22:59",2,-2,10.8,10.8,3.03,15,20
"P0616",3,"12:23:02",3.8,-0.2,0.2,3.8,0.58,26,2
"P0784",5,"12:23:08",4,-0.5,1,4.5,1.03,18,5
"P0484",2,"12:23:31",3.7,-0.7,0,3,4.17,7,7
"P0904",6,"12:23:35",4,-1,0,3,1.03,18,1
"P1087",1,"12:23:37",4,-2,2.5,4.5,0.21,36,3
"P0885",3,"12:23:52",10.8,-0.4,1.8,12.2,14.78,4,4
"P0904",7,"12:24:37",3,-1,2,4,0.53,27,2
"P1087",2,"12:24:42",4.5,-2,2,4.5,0.49,31,3
"P0784",6,"12:24:44",4.5,-0.8,1.6,5.3,1.03,18,8
"P0616",4,"12:24:48",3.8,-0.2,0.2,3.8,0.03,36,2
"P0885",4,"12:24:59",12.2,-1.7,0,10.5,2.95,15,17
"P0885",5,"12:25:18",10.5,-0.5,0,10,10.55,5,5
"P0784",7,"12:25:47",5.3,-0.5,1,5.8,1.03,18,5
"P0616",5,"12:25:58",3.8,-0.2,0.2,3.8,0.03,36,2
"P0210",1,"12:25:59",4,-0.5,0,3.5,1.03,18,1
"P1087",3,"12:26:18",4.5,-1.5,0,3,0.69,24,2
"P0904",8,"12:26:22",4,-0.2,0,3.8,35.03,1,1
"P0616",6,"12:27:02",3.8,-0.2,0.2,3.8,0.03,36,2
"P0210",2,"12:27:04",3.5,-1,2,4.5,1.03,18,1
"P1087",4,"12:27:24",3,-2,0,1,2.65,19,3
"P0784",8,"12:27:31",5.8,-0.5,0,5.3,2.03,12,5
"P0616",7,"12:28:08",3.8,-0.2,0.2,3.8,0.03,36,2
"P1087",5,"12:28:29",1,-1,0,0,0.78,24,2
"P0904",9,"12:28:46",3.8,-0.4,0,3.4,0.53,27,2
"P0784",9,"12:28:50",5.3,-0.5,0,4.8,1.03,18,5
"P0616",8,"12:29:13",3.8,-0.1,0,3.7,1.03,18,1
"P0904",10,"12:30:04",3.4,-0.9,1.6,4.1,0.88,28,4
"P0784",10,"12:30:25",4.8,-0.5,0,4.3,2.03,12,5
"P0616",9,"12:30:42",3.7,-0.1,0,3.6,1.03,18,1
"P0904",11,"12:31:31",4.1,-0.5,1,4.6,1.03,18,1
"P0784",11,"12:31:34",4.3,-0.3,0,4,1.03,18,3
"P0904",12,"12:34:06",4.6,-0.7,1,4.9,0.21,36,3
"P0768",1,"12:34:14",4,-0.2,0,3.8,1.03,18,1
"P0768",2,"12:34:27",3.8,-0.5,1,4.3,1.03,18,1
"P0768",3,"12:34:38",4.3,-0.5,0,3.8,1.03,18,1
"P0768",4,"12:34:51",3.8,-0.5,0,3.3,1.03,18,1
"P0904",13,"12:35:36",4.9,-0.8,0.4,4.5,0.28,36,3
"P0224",1,"12:35:58",4,-1.5,1.5,4,0.03,36,3
"P0327",1,"12:36:03",4,-2,0,2,17.03,2,2
"P0423",1,"12:36:15",4,-1,0.2,3.2,1.93,32,10
"P0989",1,"12:36:28",4,-0.2,0,3.8,1.03,18,1
"P0668",1,"12:36:34",4,-1.6,0,2.4,3.53,8,8
"P0620",1,"12:36:37",4,-0.2,0.4,4.2,1.03,18,1
"P0335",1,"12:36:52",4,-0.2,0,3.8,1.03,18,1
"P0774",1,"12:36:55",4,-0.5,3.6,7.1,4.27,25,5
"P0668",2,"12:36:56",2.4,-0.2,0.2,2.4,8.53,19,2
"P0691",1,"12:37:00",4,-2,18,20,3.21,17,20
"P0904",14,"12:37:10",4.5,-0.9,1.4,5,0.34,36,4
"P0660",1,"12:37:11",4,-1,0,3,35.03,1,1
"P0224",2,"12:37:13",4,-0.5,0,3.5,1.03,18,1
"P0668",3,"12:37:13",2.4,-0.3,0.2,2.3,3.8,25,3
"P0668",4,"12:37:30",2.3,-0.3,0.5,2.5,3.8,25,3
"P0989",2,"12:37:33",3.8,-1,0,2.8,1.03,18,2
"P0620",2,"12:37:41",4.2,-1,3,6.2,2.03,12,1
"P0350",1,"12:37:42",4,-0.3,0.2,3.9,3.8,25,3
"P1075",1,"12:37:47",4,-1,0,3,1.03,18,10
"P0350",2,"12:37:59",3.9,-0.3,0.2,3.8,3.8,25,3
"P0335",2,"12:37:59",3.8,-0.1,0,3.7,1.03,18,1
"P0774",2,"12:38:01",7.1,-0.6,0.2,6.7,2.08,36,6
"P1075",2,"12:38:00",3,-1,0,2,1.03,18,10
"P0471",1,"12:38:02",4,-1.9,3,5.1,0.25,31,11
"P0668",5,"12:38:01",2.5,-0.3,0.2,2.4,3.8,25,3
"P0620",3,"12:38:05",6.2,-1,2,7.2,1.03,18,1
"P1027",1,"12:38:09",4,-0.5,0,3.5,1.03,18,1
"P0350",3,"12:38:12",3.8,-0.3,0.3,3.8,3.8,25,3
"P0224",3,"12:38:18",3.5,-1.7,2,3.8,0.14,36,3
"P0668",6,"12:38:27",2.4,-0.5,0.2,2.1,3.63,27,5
"P0727",1,"12:38:31",4,-1,0,3,1.03,18,1
"P0620",4,"12:38:39",7.2,-1,0,6.2,1.03,18,1
"P0890",1,"12:38:39",4,-2,0,2,1.21,24,3
"P1109",1,"12:38:13",4,-0.1,0,3.9,1.03,18,1
"P0620",5,"12:38:52",6.2,-1,0,5.2,1.03,18,1
"P0989",3,"12:38:51",2.8,-2,0,0.8,1.03,18,4
"P0471",2,"12:38:53",5.1,-2,0,3.1,0.14,33,10
"P0890",2,"12:38:55",2,-2,4.5,4.5,1.21,24,3
"P0886",1,"12:39:02",4,-1.6,1,3.4,1.14,27,12
"P1109",2,"12:38:29",3.9,-0.2,0.4,4.1,1.03,18,2
"P0620",6,"12:39:03",5.2,-1,2,6.2,1.03,18,1
"P0774",3,"12:39:06",6.7,-0.7,0.5,6.5,2.03,36,7
"P0890",3,"12:39:08",4.5,-2,0,2.5,2.03,12,2
"P0668",7,"12:39:09",2.1,-0.6,0.5,2,2.4,33,6
"P0341",1,"12:39:17",4,-1,2,5,1.03,18,1
"P0890",4,"12:39:19",2.5,-2,6,6.5,2.03,12,2
"P1109",3,"12:38:46",4.1,-0.1,0.2,4.2,1.03,18,1
"P0121",1,"12:39:20",4,-1,2,5,1.03,18,1
"P0350",4,"12:39:20",3.8,-0.3,0.2,3.7,3.8,25,3
"P0224",4,"12:39:26",3.8,-1,2,4.8,1.03,18,1
"P0147",1,"12:39:26",4,-1,2,5,1.03,18,1
"P1027",2,"12:39:27",3.5,-0.5,0,3,1.03,18,1
"P0890",5,"12:39:30",6.5,-2,0,4.5,2.03,12,2
"P0350",5,"12:39:36",3.7,-0.3,0,3.4,3.8,25,3
"P1109",4,"12:39:04",4.2,-0.1,0,4.1,1.03,18,1
"P0727",2,"12:39:38",3,-1,0,2,1.03,18,1
"P0890",6,"12:39:41",4.5,-2,6,8.5,2.03,12,2
"P0350",6,"12:39:48",3.4,-0.3,0.2,3.3,3.8,25,3
"P0879",1,"12:39:49",4,-0.2,0,3.8,0.78,24,2
"P1109",5,"12:39:16",4.1,-0.2,0,3.9,1.03,18,2
"P0389",1,"12:39:54",4,-2,0,2,0.53,24,20
"P1032",1,"12:39:55",4,-1,0,3,35.03,1,1
"P0890",7,"12:39:57",8.5,-2,2,8.5,0.78,24,2
"P0989",4,"12:39:58",0.8,-0.8,0,0,1.03,18,4
"P0364",1,"12:39:59",4,-0.4,0.4,4,0.03,36,2
"P0350",7,"12:40:00",3.3,-0.3,0.2,3.2,3.8,25,3
"P0389",2,"12:40:08",2,-2,3,3,0.53,24,2
"P0774",4,"12:40:11",6.5,-0.5,0,6,4.19,25,5
"P0890",8,"12:40:10",8.5,-2,6,12.5,2.03,12,2
"P0089",1,"12:40:15",4,-0.5,0,3.5,1.03,18,1
"P0886",2,"12:40:16",3.4,-2,3,4.4,0.74,28,10
"P0350",8,"12:40:17",3.2,-0.3,0,2.9,3.8,25,3
"P0389",3,"12:40:21",3,-2,3,4,0.53,24,2
"P0121",2,"12:40:25",5,-1,0,4,7.67,6,5
"P0890",9,"12:40:26",12.5,-2,0,10.5,2.03,12,2
"P1109",6,"12:39:53",3.9,-0.4,0.8,4.3,1.03,18,2
"P0364",2,"12:40:27",4,-0.7,0.4,3.7,0.21,36,2
"P0281",1,"12:40:30",4,-0.1,0,3.9,35.03,1,1
"P0389",4,"12:40:33",4,-2,0,2,0.53,24,2
"P0350",9,"12:40:34",2.9,-0.8,0,2.1,2.51,30,8
"P0890",10,"12:40:37",10.5,-0.5,0,10,2.03,12,1
"P0727",3,"12:40:42",2,-2,3,3,0.53,24,2
"P0389",5,"12:40:44",2,-2,0,0,0.53,24,2
"P0350",10,"12:40:45",2.1,-0.1,0.3,2.3,2.03,12,1
"P1109",7,"12:40:12",4.3,-0.1,0,4.2,1.03,18,1
"P1109",8,"12:40:23",4.2,-0.2,0,4,1.03,18,1
"P0288",1,"12:41:01",4,-0.6,0.4,3.8,0.51,30,3
"P0364",3,"12:41:03",3.7,-1.1,0.4,3,1.16,36,6
"P0872",1,"12:41:09",4,-1,0,3,3.28,21,10
"P1109",9,"12:40:35",4,-0.4,0,3.6,1.03,18,2
"P1109",10,"12:40:51",3.6,-0.8,0,2.8,1.03,18,3
"P0089",2,"12:41:27",3.5,-0.5,0,3,1.03,18,1
"P0879",2,"12:41:29",3.8,-0.6,0,3.2,0.89,31,6
"P0886",3,"12:41:35",4.4,-2,3.5,5.9,0.4,30,3
"P1049",1,"12:41:21",4,-0.1,0,3.9,8.03,4,1
"P0364",4,"12:41:45",3,-0.7,1,3.3,0.21,36,2
"P0727",4,"12:41:46",3,-2,0,1,0.53,24,2
"P0121",3,"12:42:11",4,-1,0,3,7.67,6,5
"P0364",5,"12:42:11",3.3,-0.2,0,3.1,1.03,18,1
"P0837",1,"12:42:17",4,-1,0,3,2.27,12,10
"P0879",3,"12:42:37",3.2,-0.4,0,2.8,1.15,24,4
"P0364",6,"12:42:38",3.1,-0.1,0.2,3.2,1.03,18,1
"P0089",3,"12:42:44",3,-0.5,0,2.5,1.03,18,1
"P1049",2,"12:42:36",3.9,-0.1,0.9,4.7,8.03,4,1
"P0837",2,"12:43:21",3,-1,0,2,2.45,12,10
"P0089",4,"12:43:50",2.5,-0.5,0,2,1.03,18,1
"P1125",1,"12:44:00",4,-0.3,0.4,4.1,0.69,24,3
"P0879",4,"12:44:00",2.8,-0.8,0.7,2.7,0.23,36,8
"P0089",5,"12:45:01",2,-1,1,2,0.03,36,2
"P1125",2,"12:45:08",4.1,-0.3,0.4,4.2,0.69,24,3
"P0121",4,"12:45:12",3,-1,2,4,1.03,18,1
"P0149",1,"12:45:22",4,-1,0,3,0.47,28,2
"P0879",5,"12:45:36",2.7,-0.5,0.2,2.4,1.71,24,5
"P0149",2,"12:45:42",3,-0.5,1.5,4,2.03,12,1
"P0149",3,"12:46:01",4,-0.5,1,4.5,1.03,18,1
"P1125",3,"12:46:12",4.2,-0.4,0.5,4.3,0.44,32,4
"P0089",6,"12:46:08",2,-1,1,2,0.03,36,2
"P0149",4,"12:46:18",4.5,-1.5,2,5,0.58,27,3
"P0149",5,"12:46:34",5,-1,2,6,1.03,18,2
"P0149",6,"12:46:50",6,-1,0,5,1.03,18,2
"P0149",7,"12:47:06",5,-1,2,6,1.03,18,2
"P1125",4,"12:47:15",4.3,-0.4,0.5,4.4,0.49,28,4
"P0089",7,"12:47:11",2,-0.5,0,1.5,1.03,18,1
"P0879",6,"12:47:16",2.4,-0.4,0.7,2.7,0.43,32,4
"P0149",8,"12:47:22",6,-1,2,7,1.03,18,2
"P0121",5,"12:47:32",4,-0.5,4.5,8,8.03,4,1
"P0149",9,"12:47:38",7,-1,0,6,1.03,18,2
"P0149",10,"12:47:55",6,-1,0,5,1.03,18,2
"P1125",5,"12:48:17",4.4,-0.4,0,4,0.44,32,4
"P0149",11,"12:48:11",5,-1,0,4,1.03,18,2
"P0149",12,"12:48:27",4,-1,2,5,1.03,18,2
"P0149",13,"12:48:44",5,-1,0,4,1.03,18,2
"P0879",7,"12:48:59",2.7,-0.5,1.2,3.4,1.47,28,5
"P0149",14,"12:49:00",4,-0.5,0,3.5,2.03,12,1
"P1125",6,"12:49:19",4,-0.9,0.4,3.5,0.46,32,9
"P0149",15,"12:49:16",3.5,-0.5,0,3,2.03,12,1
"P0957",1,"12:49:19",4,-2,0,2,0.61,27,3
"P0121",6,"12:49:39",8,-1,9,16,8.03,4,1
"P0149",16,"12:49:45",3,-0.5,1,3.5,1.03,18,1
"P0149",17,"12:50:02",3.5,-1.5,0,2,0.69,24,3
"P1125",7,"12:50:21",3.5,-0.6,1.1,4,0.45,33,6
"P0149",18,"12:50:19",2,-1,2,3,1.03,18,2
"P0957",2,"12:50:30",2,-2,3.5,3.5,0.61,26,3
"P0879",8,"12:50:36",3.4,-0.4,0.6,3.6,0.38,31,4
"P0149",19,"12:50:35",3,-1,2,4,1.03,18,2
"P0149",20,"12:50:51",4,-1.5,3,5.5,1.03,18,3
"P0149",21,"12:51:07",5.5,-1.5,3,7,1.03,18,3
"P1125",8,"12:51:23",4,-0.4,1,4.6,0.53,28,4
"P0149",22,"12:51:24",7,-1.5,3,8.5,1.03,18,3
"P0957",3,"12:51:34",3.5,-2,3.5,5,0.53,28,3
"P0149",23,"12:51:40",8.5,-1,0,7.5,1.03,18,2
"P0149",24,"12:51:57",7.5,-1,0,6.5,1.03,18,2
"P0121",7,"12:52:09",16,-2,0,14,8.03,4,2
"P0149",25,"12:52:14",6.5,-1.5,0,5,1.03,18,3
"P0957",4,"12:52:40",5,-2,1.5,4.5,0.44,29,3
"P0481",1,"12:53:00",4,-1.4,2,4.6,0.74,25,4
"P0481",2,"12:54:38",4.6,-1.6,2,5,0.75,24,3
"P0413",1,"12:54:51",4,-1,0.4,3.4,9.03,36,4
"P0413",2,"12:55:54",3.4,-0.4,0.4,3.4,9.53,18,2
"P0413",3,"12:56:56",3.4,-0.4,0,3,1.03,18,2
"P0126",1,"13:11:37",4,-1,3,6,2.03,12,1
"P1162",1,"13:13:25",4,-2,2,4,1.03,22,11
"P0126",2,"13:11:50",6,-1,3,8,2.03,12,1
"P0126",3,"13:12:03",8,-1,2,9,1.03,18,1
"P0456",1,"13:13:48",4,-0.4,1.3,4.9,1.15,22,4
"P0126",4,"13:12:27",9,-1,3.6,11.6,2.36,13,4
"P0141",1,"13:14:11",4,-1,0,3,1.03,18,1
"P1150",1,"13:14:26",4,-2,1.2,3.2,1.27,33,10
"P1162",2,"13:14:33",4,-2,3.6,5.6,0.6,26,20
"P0977",1,"13:14:43",4,-1.5,3,5.5,0.39,31,3
"P0836",1,"13:14:56",4,-0.2,0.4,4.2,1.03,18,1
"P0456",2,"13:14:59",4.9,-0.6,0.6,4.9,0.72,29,6
"P0720",1,"13:15:16",4,-0.2,0,3.8,1.03,18,2
"P0608",1,"13:15:19",4,-0.4,0.8,4.4,1.03,18,4
"P0141",2,"13:15:28",3,-1.5,0,1.5,1.03,24,2
"P0701",1,"13:15:29",4,-1,0,3,1.03,18,6
"P1150",2,"13:15:36",3.2,-2,0,1.2,0.6,25,7
"P0915",1,"13:15:36",4,-1,2,5,1.03,18,10
"P0608",2,"13:15:38",4.4,-0.2,0,4.2,1.03,18,2
"P0977",2,"13:15:46",5.5,-1.5,1,5,0.45,31,3
"P1162",3,"13:15:47",5.6,-1.6,3.6,7.6,1.28,16,16
"P0608",3,"13:15:50",4.2,-0.4,0,3.8,1.03,18,4
"P0046",1,"13:15:59",4,-0.1,0,3.9,1.03,18,1
"P0456",3,"13:16:03",4.9,-0.6,0,4.3,0.61,31,6
"P0608",4,"13:16:03",3.8,-0.8,0,3,1.03,18,8
"P0046",2,"13:16:10",3.9,-0.2,0,3.7,1.03,18,2
"P0307",1,"13:16:13",4,-0.5,1,4.5,1.03,18,1
"P0608",5,"13:16:17",3,-1.6,3.2,4.6,1.03,18,16
"P0046",3,"13:16:22",3.7,-0.4,0,3.3,1.03,18,4
"P0307",2,"13:16:28",4.5,-0.5,0,4,1.03,18,1
"P0046",4,"13:16:37",3.3,-0.8,0,2.5,1.03,18,8
"P0307",3,"13:16:39",4,-0.5,0,3.5,1.03,18,1
"P0046",5,"13:16:53",2.5,-1.6,0,0.9,1.03,18,16
"P1162",4,"13:16:53",7.6,-1.6,0,6,1.28,16,16
"P0141",3,"13:16:58",1.5,-1,1.4,1.9,1.39,36,5
"P0307",4,"13:17:03",3.5,-1,2,4.5,1.03,18,2
"P0701",2,"13:17:03",3,-2,4,5,0.53,27,2
"P0113",1,"13:17:06",4,-1,0,3,1.03,18,1
"P0184",1,"13:17:06",4,-0.5,0,3.5,6.23,5,5
"P0456",4,"13:17:11",4.3,-0.3,0,4,1.69,22,3
"P0046",6,"13:17:13",0.9,-0.9,1.8,1.8,1.03,18,9
"P0307",5,"13:17:20",4.5,-0.5,1,5,1.03,18,1
"P0974",1,"13:17:23",4,-1,0,3,0.78,24,2
"P0038",1,"13:17:21",4,-0.1,0,3.9,1.03,18,1
"P0666",1,"13:19:55",4,-0.5,1,4.5,1.03,18,1
"P0046",7,"13:17:34",1.8,-1.8,0,0,1.03,18,18
"P0974",2,"13:17:43",3,-1,0,2,0.78,24,2
"P0672",1,"13:17:44",4,-2,2,4,0.47,28,2
"P0600",1,"13:17:48",4,-1,2,5,1.03,18,1
"P0576",1,"13:17:50",4,-0.3,0,3.7,9.03,4,3
"P0383",1,"13:14:18",4,-0.2,0,3.8,1.03,18,1
"P0974",3,"13:18:03",2,-1,2,3,0.53,27,2
"P0153",1,"13:18:04",4,-0.5,0,3.5,1.03,18,1
"P0141",4,"13:18:01",1.9,-1.9,0,0,0.4,33,4
"P0383",2,"13:14:35",3.8,-0.1,0.2,3.9,1.03,18,1
"P0836",2,"13:18:15",4.2,-2,3.6,5.8,0.67,36,10
"P0113",2,"13:18:19",3,-1,0,2,1.03,18,1
"P0701",3,"13:18:25",5,-2,4,7,1.03,18,2
"P0383",3,"13:14:51",3.9,-0.1,0.2,4,1.03,18,1
"P0666",2,"13:21:04",4.5,-0.5,1,5,1.03,18,1
"P0383",4,"13:15:03",4,-0.1,0.2,4.1,1.03,18,1
"P0836",3,"13:18:42",5.8,-0.5,0,5.3,1.03,18,1
"P0843",1,"13:18:43",4,-1,3.6,6.6,2.63,10,10
"P0814",1,"13:18:45",4,-1,0,3,0.53,27,2
"P0746",1,"13:18:47",4,-2,2,4,0.47,28,2
"P0254",1,"13:18:48",4,-0.1,0,3.9,1.03,18,1
"P0383",5,"13:15:15",4.1,-0.2,0,3.9,1.03,18,1
"P0836",4,"13:19:00",5.3,-0.5,1,5.8,1.03,18,1
"P0749",1,"13:19:01",4,-0.1,0,3.9,1.03,18,1
"P0038",2,"13:19:01",3.9,-0.4,0,3.5,1.03,18,4
"P0383",6,"13:15:27",3.9,-0.1,0.2,4,1.03,18,1
"P0153",2,"13:19:15",3.5,-1,0,2.5,1.03,18,1
"P0672",2,"13:19:14",4,-1,0,3,1.03,18,1
"P0836",5,"13:19:22",5.8,-0.2,0,5.6,1.03,18,1
"P0113",3,"13:19:24",2,-1,0,1,1.03,18,1
"P0749",2,"13:19:26",3.9,-0.2,0.2,3.9,0.78,24,2
"P0666",3,"13:22:07",5,-0.5,0,4.5,1.03,18,1
"P0843",2,"13:19:45",6.6,-1.6,1.2,6.2,1.18,23,16
"P0749",3,"13:19:53",3.9,-0.2,0.2,3.9,0.58,26,2
"P0701",4,"13:19:37",7,-2,0,5,1.03,18,2
"P0746",2,"13:20:02",4,-2,0,2,0.47,28,2
"P0836",6,"13:20:05",5.6,-0.4,0,5.2,0.58,26,2
"P0254",2,"13:20:10",3.9,-0.2,0.4,4.1,1.03,18,1
"P1178",1,"13:20:07",4,-1,0,3,1.03,18,1
"P0749",4,"13:20:13",3.9,-0.2,0.5,4.2,0.78,24,2
"P0788",1,"13:20:18",4,-2,0,2,2.63,10,10
"P0038",3,"13:20:22",3.5,-0.5,0,3,1.03,18,1
"P0836",7,"13:20:23",5.2,-0.2,0,5,1.03,18,1
"P0113",4,"13:20:27",1,-1,2,2,1.03,18,1
"P0632",1,"13:20:51",4,-1,2,5,1.03,18,1
"P0843",3,"13:20:55",6.2,-1.2,0.6,5.6,1.86,19,12
"P0746",3,"13:21:08",2,-2,0,0,0.47,28,2
"P0254",3,"13:21:14",4.1,-0.1,0.2,4.2,1.03,18,1
"P0788",2,"13:21:13",2,-2,7.2,7.2,2.63,10,10
"P0294",1,"13:23:01",4,-1,2,5,1.03,18,10
"P0037",1,"13:21:20",4,-0.5,2.2,5.7,1.63,22,4
"P1178",2,"13:21:19",3,-0.5,0,2.5,1.03,18,1
"P0294",2,"13:23:19",5,-1,0,4,1.03,18,10
"P0038",4,"13:21:37",3,-0.5,1,3.5,1.03,18,1
"P0788",3,"13:21:49",7.2,-0.2,0,7,1.03,18,1
"P0294",3,"13:23:36",4,-1,0,3,1.03,18,10
"P0037",2,"13:21:56",5.7,-0.3,0.2,5.6,1.69,22,3
"P0843",4,"13:21:57",5.6,-0.6,1.2,6.2,1.03,18,6
"P0294",4,"13:23:52",3,-1,2,4,1.03,18,10
"P0294",5,"13:24:07",4,-1,0,3,1.03,18,10
"P0896",1,"13:22:22",4,-0.5,0,3.5,1.03,18,1
"P0037",3,"13:22:30",5.6,-0.6,1,6,0.47,36,2
"P0896",2,"13:22:33",3.5,-0.5,0,3,1.03,18,1
"P0896",3,"13:22:45",3,-1,2,4,1.03,18,2
"P0254",4,"13:22:48",4.2,-0.1,0.2,4.3,1.03,18,1
"P1178",3,"13:22:48",2.5,-0.1,0,2.4,1.03,18,1
"P0038",5,"13:23:02",3.5,-0.5,0,3,1.03,18,1
"P0896",4,"13:23:04",4,-1,0,3,0.47,28,2
"P0843",5,"13:23:09",6.2,-1.2,2.4,7.4,1.03,18,12
"P0896",5,"13:23:15",3,-1,1,3,0.47,28,2
"P0755",1,"13:23:27",4,-0.5,1,4.5,1.03,18,1
"P0037",4,"13:23:35",6,-0.5,0.4,5.9,0.24,36,3
"P0896",6,"13:23:36",3,-1,0,2,1.03,18,2
"P0755",2,"13:23:39",4.5,-0.5,0,4,1.03,18,1
"P0896",7,"13:23:49",2,-1,0,1,1.03,18,2
"P0254",5,"13:23:51",4.3,-0.1,0.2,4.4,1.03,18,1
"P0755",3,"13:23:52",4,-0.5,0,3.5,1.03,18,1
"P0896",8,"13:23:59",1,-1,2,2,1.03,18,2
"P0755",4,"13:24:04",3.5,-0.5,0,3,1.03,18,1
"P0843",6,"13:24:12",7.4,-1.4,1.2,7.2,3.07,19,14
"P0896",9,"13:24:12",2,-1,2,3,1.03,18,2
"P0038",6,"13:24:40",3,-0.5,0,2.5,1.03,18,1
"P1178",4,"13:24:36",2.4,-0.1,0,2.3,1.03,18,1
"P0896",10,"13:25:02",3,-0.5,1,3.5,1.03,18,1
"P0896",11,"13:25:17",3.5,-1,0,2.5,0.58,26,2
"P0254",6,"13:25:21",4.4,-0.1,0,4.3,1.03,18,1
"P0843",7,"13:25:22",7.2,-1.2,4.2,10.2,1.94,18,12
"P0896",12,"13:25:31",2.5,-1,0,1.5,0.58,26,2
"P0896",13,"13:25:51",1.5,-1,2,2.5,0.58,26,2
"P0843",8,"13:26:25",10.2,-0.2,0,10,1.03,18,2
"P0896",14,"13:26:25",2.5,-1,1,2.5,0.78,24,2
"P0254",7,"13:26:38",4.3,-0.2,0,4.1,1.03,18,1
"P0787",1,"13:26:40",4,-1,0,3,0.38,31,4
"P0896",15,"13:26:41",2.5,-1,1.5,3,0.78,24,2
"P0038",7,"13:26:46",2.5,-0.5,0,2,1.03,18,1
"P0896",16,"13:27:08",3,-1,1,3,0.78,24,2
"P0896",17,"13:27:28",3,-1,0,2,1.03,18,2
"P1178",5,"13:27:33",2.3,-0.1,0,2.2,1.03,18,1
"P0254",8,"13:27:42",4.1,-0.4,0,3.7,1.03,18,2
"P0896",18,"13:27:47",2,-1.5,3,3.5,0.63,26,3
"P0038",8,"13:27:56",2,-0.5,1,2.5,1.03,18,1
"P0896",19,"13:28:13",3.5,-1,0,2.5,0.58,26,2
"P0787",2,"13:28:15",3,-1.1,1.6,3.5,0.35,31,4
"P0896",20,"13:28:30",2.5,-1,1,2.5,0.58,26,2
"P0254",9,"13:28:45",3.7,-0.8,0,2.9,1.03,18,4
"P0787",3,"13:28:53",3.5,-0.9,1,3.6,0.51,28,3
"P0038",9,"13:29:06",2.5,-0.5,0,2,1.03,18,1
"P0896",21,"13:29:17",2.5,-1,2,3.5,0.58,26,2
"P0787",4,"13:29:23",3.6,-1,0,2.6,0.58,26,2
"P1178",6,"13:29:30",2.2,-0.1,0.2,2.3,1.03,18,1
